Numero;lat1;lon1
3061;-84.34744;10.41707
3062;-84.34753;10.4177
3063;-84.34756;10.41867
3064;-84.34714;10.41959
3065;-84.3472;10.4211
3066;-84.34712;10.4219
3067;-84.34674;10.42241
3068;-84.34667;10.42268
3069;-84.34653;10.42299
3070;-84.34634;10.42352
3071;-84.34628;10.42405
3072;-84.34611;10.42471
3073;-84.34617;10.42509
3074;-84.34633;10.42554
3075;-84.34641;10.42575
3076;-84.34636;10.42592
3077;-84.34606;10.42618
3078;-84.34567;10.42687
3079;-84.34566;10.42711
3080;-84.34579;10.42727
3081;-84.34587;10.42745
3082;-84.34586;10.42779
3083;-84.34577;10.42802
3084;-84.34559;10.42827
3085;-84.34541;10.42855
3086;-84.34537;10.4287
3087;-84.34551;10.42888
3088;-84.34563;10.42904
3089;-84.34574;10.42926
3090;-84.3459;10.42963
3091;-84.34598;10.42996
3092;-84.34597;10.43024
3093;-84.34594;10.43043
3094;-84.34581;10.43058
3095;-84.34576;10.43078
3096;-84.34578;10.43093
3097;-84.34587;10.43109
3098;-84.34592;10.4313
3099;-84.34588;10.4315
3100;-84.34572;10.4318
3101;-84.34554;10.43214
3102;-84.34552;10.43232
3103;-84.3456;10.43257
3104;-84.34571;10.433
3105;-84.34577;10.43358
3106;-84.34572;10.43392
3107;-84.34556;10.43424
3108;-84.34535;10.43463
3109;-84.34508;10.43505
3110;-84.34485;10.43558
3111;-84.34477;10.43587
3112;-84.34479;10.43611
3113;-84.34487;10.43627
3114;-84.34496;10.43646
3115;-84.34498;10.43658
3116;-84.34497;10.43672
3117;-84.34484;10.43684
3118;-84.3447;10.43685
3119;-84.34463;10.43693
3120;-84.34455;10.43704
3121;-84.34424;10.43738
3122;-84.34428;10.43769
3123;-84.34433;10.43801
3124;-84.34432;10.43824
3125;-84.34423;10.43844
3126;-84.34405;10.43867
3127;-84.34404;10.43892
3128;-84.34419;10.43915
3129;-84.34421;10.4394
3130;-84.34423;10.43993
3131;-84.34432;10.44023
3132;-84.34455;10.44041
3133;-84.34476;10.44053
3134;-84.34479;10.44064
3135;-84.34456;10.44074
3136;-84.34437;10.44088
3137;-84.34416;10.44116
3138;-84.34415;10.44144
3139;-84.34431;10.44181
3140;-84.34452;10.44212
3141;-84.34461;10.44227
3142;-84.34463;10.44242
3143;-84.34453;10.4426
3144;-84.34448;10.44277
3145;-84.34461;10.44306
3146;-84.34464;10.44329
3147;-84.34456;10.44355
3148;-84.34445;10.44372
3149;-84.34415;10.44383
3150;-84.34396;10.44395
3151;-84.34392;10.44419
3152;-84.34391;10.44452
3153;-84.34395;10.44494
3154;-84.3441;10.44542
3155;-84.34416;10.44565
3156;-84.3442;10.44587
3157;-84.3442;10.4461
3158;-84.34417;10.44626
3159;-84.34427;10.44649
3160;-84.34438;10.44695
3161;-84.34435;10.44718
3162;-84.34423;10.44743
3163;-84.34403;10.44769
3164;-84.3438;10.44828
3165;-84.34368;10.44853
3166;-84.3436;10.44871
3167;-84.34364;10.44881
3168;-84.34373;10.44889
3169;-84.34402;10.44913
3170;-84.34426;10.44943
3171;-84.34428;10.44958
3172;-84.34426;10.45015
3173;-84.3444;10.45037
3174;-84.34476;10.45054
3175;-84.34545;10.45068
3176;-84.34577;10.45081
3177;-84.34591;10.45099
3178;-84.34587;10.45138
3179;-84.34585;10.45176
3180;-84.34593;10.45204
3181;-84.34619;10.4522
3182;-84.34648;10.45241
3183;-84.34675;10.45266
3184;-84.34698;10.45304
3185;-84.34709;10.45324
3186;-84.34733;10.45338
3187;-84.34759;10.45341
3188;-84.34774;10.45344
3189;-84.34793;10.45389
3190;-84.34829;10.45432
3191;-84.34856;10.45448
3192;-84.34883;10.4545
3193;-84.34896;10.45465
3194;-84.34899;10.4551
3195;-84.34917;10.4555
3196;-84.34928;10.4556
3197;-84.34951;10.45567
3198;-84.3498;10.45564
3199;-84.3501;10.4557
3200;-84.35022;10.45585
3201;-84.35022;10.45613
3202;-84.35008;10.45648
3203;-84.35001;10.45675
3204;-84.34999;10.45694
3205;-84.35007;10.45711
3206;-84.35034;10.45733
3207;-84.35059;10.45751
3208;-84.35067;10.45768
3209;-84.35073;10.45802
3210;-84.35063;10.45842
3211;-84.35054;10.45868
3212;-84.35046;10.45899
3213;-84.35044;10.45927
3214;-84.35055;10.45944
3215;-84.35081;10.45975
3216;-84.35086;10.45997
3217;-84.35076;10.46028
3218;-84.35062;10.46036
3219;-84.3503;10.46027
3220;-84.35005;10.46023
3221;-84.34988;10.46039
3222;-84.34977;10.4606
3223;-84.34977;10.46097
3224;-84.34987;10.46127
3225;-84.35012;10.46139
3226;-84.35037;10.46128
3227;-84.3505;10.46105
3228;-84.35076;10.46107
3229;-84.35098;10.46118
3230;-84.35132;10.46144
3231;-84.35133;10.46164
3232;-84.35139;10.46202
3233;-84.35144;10.46218
3234;-84.35163;10.46225
3235;-84.35189;10.46219
3236;-84.35219;10.46221
3237;-84.35237;10.4623
3238;-84.35248;10.46254
3239;-84.35237;10.46275
3240;-84.35246;10.46299
3241;-84.35249;10.46315
3242;-84.35237;10.46348
3243;-84.3523;10.46379
3244;-84.35235;10.46462
3245;-84.3525;10.46497
3246;-84.35269;10.46548
3247;-84.35283;10.46568
3248;-84.35307;10.46587
3249;-84.35317;10.46609
3250;-84.35314;10.4665
3251;-84.35295;10.46679
3252;-84.35264;10.46692
3253;-84.35248;10.46716
3254;-84.35222;10.46788
3255;-84.35221;10.46823
3256;-84.35242;10.46856
3257;-84.35283;10.469
3258;-84.35327;10.46922
3259;-84.35376;10.46946
3260;-84.35407;10.46971
3261;-84.35443;10.46996
3262;-84.35458;10.47021
3263;-84.35466;10.47056
3264;-84.35455;10.47133
3265;-84.35461;10.47169
3266;-84.35474;10.47237
3267;-84.35497;10.4732
3268;-84.35513;10.47385
3269;-84.35529;10.47486
3270;-84.35542;10.47549
3271;-84.35565;10.47589
3272;-84.35596;10.4764
3273;-84.35619;10.47668
3274;-84.3563;10.47694
3275;-84.35635;10.47777
3276;-84.35646;10.478
3277;-84.35669;10.47814
3278;-84.35704;10.47819
3279;-84.35736;10.47833
3280;-84.35758;10.4785
3281;-84.35771;10.47875
3282;-84.35797;10.47891
3283;-84.35822;10.47904
3284;-84.35869;10.47911
3285;-84.35921;10.47926
3286;-84.35938;10.47944
3287;-84.3594;10.47975
3288;-84.35944;10.48027
3289;-84.35959;10.48131
3290;-84.35962;10.48217
3291;-84.35969;10.48241
3292;-84.35982;10.48258
3293;-84.36001;10.48269
3294;-84.36015;10.48304
3295;-84.36041;10.4834
3296;-84.36066;10.48364
3297;-84.3613;10.48434
3298;-84.3616;10.48449
3299;-84.36187;10.48452
3300;-84.36216;10.48451
3301;-84.36248;10.48456
3302;-84.36272;10.48474
3303;-84.36263;10.485
3304;-84.36264;10.48563
3305;-84.36252;10.48612
3306;-84.36267;10.48638
3307;-84.36277;10.48657
3308;-84.363;10.48676
3309;-84.36328;10.48681
3310;-84.36354;10.48699
3311;-84.36444;10.4877
3312;-84.36515;10.48805
3313;-84.36544;10.48822
3314;-84.36558;10.48845
3315;-84.36569;10.48876
3316;-84.36584;10.48942
3317;-84.36598;10.48967
3318;-84.36629;10.48987
3319;-84.36703;10.49044
3320;-84.36725;10.49098
3321;-84.36735;10.49122
3322;-84.36751;10.49142
3323;-84.36757;10.49167
3324;-84.36758;10.49217
3325;-84.36779;10.4924
3326;-84.36809;10.49249
3327;-84.36831;10.49251
3328;-84.3686;10.49256
3329;-84.36881;10.49263
3330;-84.36889;10.49291
3331;-84.36891;10.49312
3332;-84.36897;10.49377
3333;-84.36905;10.49394
3334;-84.36925;10.49404
3335;-84.36961;10.49404
3336;-84.36995;10.49404
3337;-84.37023;10.4941
3338;-84.37032;10.4942
3339;-84.37038;10.49447
3340;-84.37045;10.49498
3341;-84.37055;10.49527
3342;-84.37053;10.49561
3343;-84.37035;10.49598
3344;-84.3702;10.49636
3345;-84.37028;10.49662
3346;-84.37048;10.49674
3347;-84.37075;10.49688
3348;-84.37107;10.49678
3349;-84.37126;10.49674
3350;-84.37151;10.49685
3351;-84.37173;10.49709
3352;-84.37176;10.49732
3353;-84.37171;10.49754
3354;-84.37183;10.49785
3355;-84.37208;10.49799
3356;-84.37229;10.49792
3357;-84.37242;10.49787
3358;-84.37268;10.49795
3359;-84.34176;10.43864
3360;-84.34168;10.43874
3361;-84.34162;10.43881
3362;-84.34151;10.43889
3363;-84.34197;10.43895
3364;-84.34192;10.43897
3365;-84.34187;10.43901
3366;-84.34183;10.43904
3367;-84.34198;10.43984
3368;-84.34205;10.43974
3369;-84.34212;10.43966
3370;-84.34223;10.43958
3371;-84.34314;10.4211
3372;-84.34313;10.42156
3373;-84.34325;10.42206
3374;-84.34318;10.42248
3375;-84.34307;10.42278
3376;-84.34267;10.42308
3377;-84.34191;10.42339
3378;-84.34154;10.42359
3379;-84.34092;10.42419
3380;-84.34045;10.4254
3381;-84.33955;10.42751
3382;-84.345;10.41642
3383;-84.3452;10.41631
3384;-84.34679;10.41658
3385;-84.34422;10.41966
3386;-84.34619;10.4197
3387;-84.34325;10.42206
3388;-84.34424;10.42193
3389;-84.34515;10.42213
3390;-84.34667;10.42256
3391;-84.34167;10.41238
3392;-84.34275;10.41218
3393;-84.34361;10.41204
3394;-84.34285;10.41361
3395;-84.34284;10.41274
3396;-84.34275;10.41218
3397;-84.33596;10.40662
3398;-84.33534;10.40625
3399;-84.33282;10.40572
3400;-84.32465;10.41917
3401;-84.32165;10.41833
3402;-84.32103;10.41839
3403;-84.31288;10.43162
3404;-84.31423;10.43582
3405;-84.31431;10.43607
3406;-84.31445;10.43641
3407;-84.31538;10.43855
3408;-84.316;10.43917
3409;-84.31705;10.44031
3410;-84.31788;10.44127
3411;-84.3179;10.4416
3412;-84.3159;10.44457
3413;-84.30709;10.4347
3414;-84.3069;10.43126
3415;-84.30686;10.43034
3416;-84.3067;10.42618
3417;-84.30654;10.42273
3418;-84.30652;10.42232
3419;-84.30639;10.41959
3420;-84.30613;10.41933
3421;-84.30493;10.41882
3422;-84.30686;10.43034
3423;-84.30485;10.43028
3424;-84.30485;10.43028
3425;-84.3044;10.4223
3426;-84.30438;10.42185
3427;-84.30652;10.42232
3428;-84.3044;10.4223
3429;-84.3367;10.35148
3430;-84.33722;10.35167
3431;-84.33759;10.35174
3432;-84.3378;10.35173
3433;-84.33892;10.35152
3434;-84.33999;10.35154
3435;-84.34095;10.35134
3436;-84.34146;10.35124
3437;-84.34199;10.35113
3438;-84.3424;10.35104
3439;-84.34248;10.35112
3440;-84.3426;10.35192
3441;-84.34248;10.35219
3442;-84.34236;10.3528
3443;-84.34226;10.35392
3444;-84.34222;10.35479
3445;-84.34195;10.35687
3446;-84.34198;10.35759
3447;-84.34167;10.35913
3448;-84.34156;10.36054
3449;-84.3415;10.36076
3450;-84.34143;10.36092
3451;-84.34128;10.36102
3452;-84.34117;10.36119
3453;-84.34122;10.36134
3454;-84.34134;10.36147
3455;-84.34142;10.36158
3456;-84.34145;10.36173
3457;-84.34141;10.36196
3458;-84.34141;10.36196
3459;-84.34139;10.36213
3460;-84.34134;10.36255
3461;-84.34129;10.36287
3462;-84.34127;10.36312
3463;-84.34132;10.36328
3464;-84.34139;10.36339
3465;-84.34148;10.36353
3466;-84.34148;10.36353
3467;-84.34149;10.36372
3468;-84.34149;10.36394
3469;-84.34156;10.36416
3470;-84.34151;10.3643
3471;-84.34136;10.36453
3472;-84.34126;10.36473
3473;-84.34122;10.365
3474;-84.34122;10.36528
3475;-84.34118;10.36576
3476;-84.3411;10.36608
3477;-84.34103;10.36624
3478;-84.34689;10.36252
3479;-84.34672;10.36244
3480;-84.34646;10.36238
3481;-84.34585;10.3623
3482;-84.34514;10.36226
3483;-84.34485;10.36223
3484;-84.34393;10.36217
3485;-84.34372;10.36215
3486;-84.34361;10.36213
3487;-84.34314;10.3621
3488;-84.34275;10.36206
3489;-84.34222;10.36201
3490;-84.3419;10.36201
3491;-84.34141;10.36196
3492;-84.34707;10.3587
3493;-84.34713;10.35708
3494;-84.34714;10.35669
3495;-84.34712;10.3564
3496;-84.34712;10.3564
3497;-84.34697;10.35552
3498;-84.34686;10.35521
3499;-84.34684;10.35514
3500;-84.34675;10.35477
3501;-84.34665;10.35439
3502;-84.34659;10.35418
3503;-84.34651;10.35396
3504;-84.34637;10.35375
3505;-84.34625;10.35362
3506;-84.34607;10.35351
3507;-84.34568;10.35327
3508;-84.34557;10.35318
3509;-84.34553;10.35309
3510;-84.34551;10.35281
3511;-84.34552;10.35256
3512;-84.34555;10.35229
3513;-84.3456;10.35198
3514;-84.34707;10.3587
3515;-84.34701;10.35988
3516;-84.34697;10.36051
3517;-84.34698;10.36141
3518;-84.34697;10.36205
3519;-84.34697;10.36205
3520;-84.34699;10.36262
3521;-84.34956;10.36122
3522;-84.34945;10.36126
3523;-84.34933;10.36127
3524;-84.3491;10.36133
3525;-84.34896;10.36133
3526;-84.34876;10.36138
3527;-84.34853;10.36141
3528;-84.34813;10.36149
3529;-84.34784;10.36156
3530;-84.34768;10.3616
3531;-84.34755;10.36166
3532;-84.34744;10.36168
3533;-84.34733;10.36175
3534;-84.34721;10.36188
3535;-84.34697;10.36205
3536;-84.21501;10.34149
3537;-84.21493;10.34134
3538;-84.21493;10.34134
3539;-84.2148;10.3411
3540;-84.21438;10.34043
3541;-84.21394;10.33973
3542;-84.21376;10.33941
3543;-84.21692;10.34323
3544;-84.21666;10.34308
3545;-84.21658;10.34303
3546;-84.21645;10.34295
3547;-84.21635;10.34289
3548;-84.2162;10.34278
3549;-84.21599;10.34264
3550;-84.2158;10.34246
3551;-84.21559;10.34222
3552;-84.21532;10.34194
3553;-84.21518;10.34174
3554;-84.21501;10.34149
3555;-84.217;10.34328
3556;-84.21692;10.34323
3557;-84.34689;10.36252
3558;-84.34699;10.36262
3559;-84.3397;10.38021
3560;-84.33878;10.38015
3561;-84.33977;10.38034
3562;-84.34051;10.38039
3563;-84.34069;10.38042
3564;-84.34106;10.38062
3565;-84.31309;10.40658
3566;-84.31316;10.40529
3567;-84.31326;10.40441
3568;-84.31337;10.40379
3569;-84.31348;10.40347
3570;-84.31371;10.40305
3571;-84.31412;10.4025
3572;-84.3141;10.4023
3573;-84.31375;10.40166
3574;-84.31367;10.40129
3575;-84.31369;10.40072
3576;-84.31395;10.39925
3577;-84.31398;10.3985
3578;-84.31397;10.39824
3579;-84.31397;10.39755
3580;-84.31406;10.3969
3581;-84.31405;10.39618
3582;-84.31421;10.39483
3583;-84.31428;10.39429
3584;-84.31427;10.39397
3585;-84.31423;10.39384
3586;-84.31397;10.39824
3587;-84.31344;10.39803
3588;-84.31203;10.39744
3589;-84.31095;10.39689
3590;-84.30817;10.40099
3591;-84.30789;10.40092
3592;-84.30775;10.40085
3593;-84.30764;10.40077
3594;-84.30736;10.40044
3595;-84.30712;10.40019
3596;-84.30698;10.40008
3597;-84.30685;10.40006
3598;-84.30659;10.4001
3599;-84.30645;10.40006
3600;-84.30636;10.39993
3601;-84.30629;10.39931
3602;-84.30631;10.39907
3603;-84.3064;10.39871
3604;-84.30649;10.39841
3605;-84.34932;10.37223
3606;-84.3485;10.37217
3607;-84.3483;10.37212
3608;-84.34818;10.37207
3609;-84.34812;10.37197
3610;-84.42849;10.32364
3611;-84.42834;10.32362
3612;-84.3452;10.41217
3613;-84.34499;10.41341
3614;-84.34499;10.41367
3615;-84.34495;10.41374
3616;-84.3449;10.41377
3617;-84.34478;10.41378
3618;-84.34285;10.41361
3619;-84.34181;10.4135
3620;-84.30179;10.43468
3621;-84.30199;10.43485
3622;-84.30226;10.43491
3623;-84.30644;10.43512
3624;-84.30666;10.43509
3625;-84.3069;10.43491
3626;-84.30709;10.4347
3627;-84.30729;10.43449
3628;-84.30763;10.43413
3629;-84.30776;10.43407
3630;-84.30789;10.43405
3631;-84.30803;10.43408
3632;-84.30815;10.43414
3633;-84.30824;10.43425
3634;-84.30829;10.43437
3635;-84.30829;10.43451
3636;-84.30828;10.43468
3637;-84.33057;10.47179
3638;-84.33102;10.4716
3639;-84.33172;10.4713
3640;-84.33208;10.47112
3641;-84.33303;10.47069
3642;-84.33371;10.47031
3643;-84.33437;10.46986
3644;-84.33475;10.46961
3645;-84.33525;10.46923
3646;-84.33578;10.46882
3647;-84.33606;10.46862
3648;-84.33648;10.46834
3649;-84.33656;10.46829
3650;-84.33721;10.46785
3651;-84.33752;10.46763
3652;-84.33783;10.46735
3653;-84.3383;10.46684
3654;-84.33855;10.46668
3655;-84.33872;10.46667
3656;-84.33908;10.46664
3657;-84.33926;10.4666
3658;-84.3394;10.46655
3659;-84.33999;10.4662
3660;-84.3408;10.46596
3661;-84.34095;10.4659
3662;-84.34109;10.4658
3663;-84.34122;10.46562
3664;-84.34178;10.46453
3665;-84.34216;10.46393
3666;-84.34265;10.46323
3667;-84.34319;10.46244
3668;-84.34383;10.46161
3669;-84.34425;10.46074
3670;-84.34469;10.45973
3671;-84.33159;10.47059
3672;-84.3317;10.47052
3673;-84.33247;10.46998
3674;-84.33289;10.46968
3675;-84.33355;10.46922
3676;-84.33399;10.46892
3677;-84.33467;10.46844
3678;-84.33525;10.46805
3679;-84.33602;10.46751
3680;-84.33666;10.46705
3681;-84.33732;10.46661
3682;-84.33055;10.46731
3683;-84.33116;10.46796
3684;-84.33172;10.46865
3685;-84.33208;10.469
3686;-84.33289;10.46968
3687;-84.33371;10.47031
3688;-84.33875;10.37212
3689;-84.3386;10.37351
3690;-84.33855;10.37396
3691;-84.3385;10.37439
3692;-84.33676;10.37667
3693;-84.33707;10.37671
3694;-84.33739;10.37671
3695;-84.33759;10.37671
3696;-84.33162;10.3603
3697;-84.3329;10.35746
3698;-84.33303;10.35712
3699;-84.33316;10.35694
3700;-84.33356;10.35645
3701;-84.33412;10.35576
3702;-84.33444;10.3554
3703;-84.33469;10.35507
3704;-84.33495;10.35478
3705;-84.33508;10.35463
3706;-84.33543;10.35423
3707;-84.33551;10.35404
3708;-84.33559;10.3539
3709;-84.33585;10.35337
3710;-84.33599;10.35307
3711;-84.33636;10.35224
3712;-84.3367;10.35148
3713;-84.34087;10.36828
3714;-84.3399;10.36828
3715;-84.33954;10.36828
3716;-84.33889;10.36828
3717;-84.33824;10.36829
3718;-84.33824;10.36829
3719;-84.33828;10.36649
3720;-84.33828;10.36598
3721;-84.32907;10.37795
3722;-84.32978;10.37821
3723;-84.33064;10.37852
3724;-84.38604;10.46526
3725;-84.386;10.46573
3726;-84.37277;10.45462
3727;-84.36733;10.4575
3728;-84.36453;10.45899
3729;-84.33898;10.40634
3730;-84.33716;10.40601
3731;-84.33855;10.46668
3732;-84.33732;10.46661
3733;-84.34471;10.46308
3734;-84.34436;10.46273
3735;-84.34433;10.46263
3736;-84.34433;10.46255
3737;-84.34438;10.46246
3738;-84.34459;10.46227
3739;-84.34383;10.46161
3740;-84.34357;10.46418
3741;-84.34265;10.46323
3742;-84.33475;10.46961
3743;-84.33399;10.46892
3744;-84.33525;10.46923
3745;-84.33467;10.46844
3746;-84.31439;10.42601
3747;-84.31438;10.42579
3748;-84.31442;10.4254
3749;-84.31446;10.42495
3750;-84.3145;10.42455
3751;-84.31472;10.42365
3752;-84.34699;10.36262
3753;-84.34701;10.36349
3754;-84.34695;10.36461
3755;-84.34694;10.36488
3756;-84.34688;10.3653
3757;-84.34676;10.36618
3758;-84.34674;10.36627
3759;-84.34663;10.36708
3760;-84.34658;10.36751
3761;-84.34658;10.36753
3762;-84.3465;10.36804
3763;-84.34644;10.36874
3764;-84.34642;10.36885
3765;-84.34633;10.36976
3766;-84.34629;10.37014
3767;-84.34632;10.3703
3768;-84.34639;10.37072
3769;-84.34642;10.37088
3770;-84.34642;10.3711
3771;-84.34639;10.37192
3772;-84.34634;10.37255
3773;-84.34627;10.3732
3774;-84.34603;10.37522
3775;-84.34712;10.3564
3776;-84.34631;10.35639
3777;-84.34609;10.35632
3778;-84.34579;10.35635
3779;-84.34665;10.35439
3780;-84.34545;10.3543
3781;-84.34806;10.35409
3782;-84.34759;10.35407
3783;-84.3472;10.35406
3784;-84.34705;10.35408
3785;-84.34684;10.35418
3786;-84.34673;10.35424
3787;-84.34665;10.35439
3788;-84.34372;10.36215
3789;-84.34391;10.36003
3790;-84.34384;10.35986
3791;-84.34374;10.35972
3792;-84.3437;10.3596
3793;-84.34369;10.35945
3794;-84.34374;10.35879
3795;-84.34381;10.35824
3796;-84.34395;10.35807
3797;-84.34413;10.35781
3798;-84.33206;10.36803
3799;-84.33171;10.37177
3800;-84.33135;10.37263
3801;-84.33128;10.37301
3802;-84.33129;10.37335
3803;-84.33129;10.37358
3804;-84.33121;10.37374
3805;-84.3311;10.37391
3806;-84.32743;10.37644
3807;-84.32755;10.37639
3808;-84.32772;10.3763
3809;-84.32785;10.37615
3810;-84.32818;10.37373
3811;-84.32729;10.37762
3812;-84.32712;10.37819
3813;-84.33434;10.38022
3814;-84.33335;10.38013
3815;-84.33282;10.38008
3816;-84.33189;10.37999
3817;-84.33013;10.37976
3818;-84.32904;10.37948
3819;-84.33361;10.39601
3820;-84.33215;10.39583
3821;-84.33196;10.39583
3822;-84.33175;10.39584
3823;-84.33148;10.39575
3824;-84.33129;10.39568
3825;-84.33088;10.39568
3826;-84.32788;10.39528
3827;-84.32577;10.39511
3828;-84.32526;10.39523
3829;-84.32504;10.39521
3830;-84.3249;10.39526
3831;-84.32464;10.39569
3832;-84.32458;10.39616
3833;-84.32451;10.39657
3834;-84.32441;10.39669
3835;-84.32362;10.39688
3836;-84.32334;10.39709
3837;-84.32225;10.39839
3838;-84.33797;10.39653
3839;-84.33908;10.39665
3840;-84.33961;10.39671
3841;-84.34048;10.39681
3842;-84.34403;10.39723
3843;-84.33797;10.39653
3844;-84.33812;10.39541
3845;-84.33816;10.3946
3846;-84.33823;10.39376
3847;-84.33829;10.39304
3848;-84.33834;10.39241
3849;-84.33844;10.39181
3850;-84.33859;10.39106
3851;-84.33869;10.39061
3852;-84.33888;10.38972
3853;-84.33901;10.38914
3854;-84.33905;10.38889
3855;-84.3391;10.38863
3856;-84.33915;10.38837
3857;-84.33934;10.38741
3858;-84.33953;10.38637
3859;-84.33953;10.3857
3860;-84.33953;10.38468
3861;-84.33954;10.38423
3862;-84.33954;10.38343
3863;-84.33954;10.38185
3864;-84.33959;10.38117
3865;-84.33966;10.38057
3866;-84.32604;10.38965
3867;-84.32596;10.38959
3868;-84.32547;10.38911
3869;-84.32541;10.389
3870;-84.3254;10.38893
3871;-84.32546;10.38838
3872;-84.32569;10.38613
3873;-84.32584;10.38466
3874;-84.32584;10.3846
3875;-84.32578;10.38454
